County,WeekStartDate,ProbableCases,ConfirmedCases,7-Day Count,7-Day Average,Age 0-19,Age 20-34,Age 35-49,Age 50-64,Age 65-79,Age 80+,UnknownAge,14-Day Count,14-Day Case Rate,dtm_updated
Grays Harbor County,2021-01-03 00:00:00,12,171,183,26.14,24,42,54,39,21,3,0,295,394.81,2021-08-02 11:21:10
Grays Harbor County,2021-01-10 00:00:00,9,103,112,16,19,24,32,23,13,1,0,243,325.21,2021-08-02 11:21:10
Grays Harbor County,2021-01-17 00:00:00,6,125,131,18.71,18,36,33,34,7,3,0,248,331.91,2021-08-02 11:21:10
Grays Harbor County,2021-01-24 00:00:00,1,116,117,16.71,7,30,40,30,8,2,0,195,260.97,2021-08-02 11:21:10
Grays Harbor County,2021-01-31 00:00:00,7,71,78,11.14,9,12,27,15,9,6,0,134,179.34,2021-08-02 11:21:10
Grays Harbor County,2021-02-07 00:00:00,2,54,56,8,7,10,19,14,3,3,0,112,149.89,2021-08-02 11:21:10
Grays Harbor County,2021-02-14 00:00:00,5,51,56,8,5,13,17,15,5,1,0,105,140.52,2021-08-02 11:21:10
Grays Harbor County,2021-02-21 00:00:00,4,45,49,7,3,13,11,15,6,1,0,100,133.83,2021-08-02 11:21:10
Grays Harbor County,2021-02-28 00:00:00,4,47,51,7.29,8,17,8,8,6,4,0,90,120.45,2021-08-02 11:21:10
Grays Harbor County,2021-03-07 00:00:00,4,35,39,5.57,11,12,13,3,0,0,0,83,111.08,2021-08-02 11:21:10
Grays Harbor County,2021-03-14 00:00:00,6,38,44,6.29,10,12,11,6,4,1,0,82,109.74,2021-08-02 11:21:10
Grays Harbor County,2021-03-21 00:00:00,4,34,38,5.43,2,19,6,7,4,0,0,63,84.31,2021-08-02 11:21:10
Grays Harbor County,2021-03-28 00:00:00,4,21,25,3.57,6,4,7,5,2,1,0,73,97.7,2021-08-02 11:21:10
Grays Harbor County,2021-04-04 00:00:00,4,44,48,6.86,7,18,12,4,3,4,0,119,159.26,2021-08-02 11:21:10
Grays Harbor County,2021-04-11 00:00:00,12,59,71,10.14,12,23,19,4,5,8,0,136,182.01,2021-08-02 11:21:10
Grays Harbor County,2021-04-18 00:00:00,8,57,65,9.29,10,21,15,9,8,2,0,155,207.44,2021-08-02 11:21:10
Grays Harbor County,2021-04-25 00:00:00,17,73,90,12.86,18,29,22,10,10,1,0,205,274.36,2021-08-02 11:21:10
Grays Harbor County,2021-05-02 00:00:00,14,101,115,16.43,20,38,20,25,7,4,1,285,381.42,2021-08-02 11:21:10
Grays Harbor County,2021-05-09 00:00:00,20,150,170,24.29,35,33,43,30,24,5,0,329,440.31,2021-08-02 11:21:10
Grays Harbor County,2021-05-16 00:00:00,27,132,159,22.71,51,38,21,33,12,2,2,280,374.73,2021-08-02 11:21:10
Grays Harbor County,2021-05-23 00:00:00,20,101,121,17.29,30,22,30,26,10,3,0,195,260.97,2021-08-02 11:21:10
Grays Harbor County,2021-05-30 00:00:00,20,54,74,10.57,23,15,9,16,9,2,0,116,155.25,2021-08-02 11:21:10
Grays Harbor County,2021-06-06 00:00:00,11,31,42,6,7,10,9,10,5,1,0,72,96.36,2021-08-02 11:21:10
Grays Harbor County,2021-06-13 00:00:00,5,25,30,4.29,8,5,8,5,2,2,0,59,78.96,2021-08-02 11:21:10
Grays Harbor County,2021-06-20 00:00:00,4,25,29,4.14,6,4,7,8,1,2,1,75,100.37,2021-08-02 11:21:10
Grays Harbor County,2021-06-27 00:00:00,4,42,46,6.57,12,13,9,7,4,1,0,79,105.73,2021-08-02 11:21:10
Grays Harbor County,2021-07-04 00:00:00,4,29,33,4.71,8,5,7,10,3,0,0,93,124.46,2021-08-02 11:21:10
Grays Harbor County,2021-07-11 00:00:00,10,50,60,8.57,7,11,18,13,9,2,0,126,168.63,2021-08-02 11:21:10
Grays Harbor County,2021-07-18 00:00:00,13,53,66,9.43,11,18,10,17,8,2,0,136,182.01,2021-08-02 11:21:10
Grays Harbor County,2021-07-25 00:00:00,29,41,70,10,10,16,15,16,13,0,0,0,0,2021-08-02 11:21:10
Island County,2020-03-08 00:00:00,0,18,18,2.57,0,3,3,8,3,1,0,43,50.27,2021-08-02 11:21:10
Island County,2020-03-15 00:00:00,0,25,25,3.57,0,3,3,7,7,5,0,106,123.93,2021-08-02 11:21:10
Island County,2020-03-22 00:00:00,0,81,81,11.57,2,13,12,14,15,25,0,114,133.29,2021-08-02 11:21:10
Island County,2020-03-29 00:00:00,0,33,33,4.71,1,5,5,12,8,2,0,40,46.77,2021-08-02 11:21:10
Island County,2020-04-05 00:00:00,0,7,7,1,0,1,0,5,0,1,0,12,14.03,2021-08-02 11:21:10
Island County,2020-04-12 00:00:00,0,5,5,0.71,0,1,1,2,0,1,0,5,5.85,2021-08-02 11:21:10
Island County,2020-04-26 00:00:00,0,4,4,0.57,0,0,0,2,0,2,0,11,12.86,2021-08-02 11:21:10
Island County,2020-05-03 00:00:00,0,7,7,1,0,2,2,2,1,0,0,8,9.35,2021-08-02 11:21:10
Island County,2020-05-10 00:00:00,0,1,1,0.14,0,1,0,0,0,0,0,3,3.51,2021-08-02 11:21:10
Island County,2020-05-17 00:00:00,0,2,2,0.29,0,1,0,0,1,0,0,3,3.51,2021-08-02 11:21:10
Island County,2020-05-24 00:00:00,0,1,1,0.14,0,0,0,1,0,0,0,1,1.17,2021-08-02 11:21:10
Island County,2020-06-14 00:00:00,0,8,8,1.14,1,3,3,0,1,0,0,11,12.86,2021-08-02 11:21:10
Island County,2020-06-21 00:00:00,0,3,3,0.43,0,1,0,1,1,0,0,8,9.35,2021-08-02 11:21:10
Island County,2020-06-28 00:00:00,0,5,5,0.71,0,0,2,1,2,0,0,13,15.2,2021-08-02 11:21:10
Island County,2020-07-05 00:00:00,0,8,8,1.14,2,1,2,2,0,1,0,20,23.38,2021-08-02 11:21:10
Island County,2020-07-12 00:00:00,0,12,12,1.71,1,7,2,0,1,1,0,29,33.91,2021-08-02 11:21:10
Island County,2020-07-19 00:00:00,0,17,17,2.43,4,4,2,6,0,1,0,24,28.06,2021-08-02 11:21:10
Island County,2020-07-26 00:00:00,0,7,7,1,1,3,1,0,2,0,0,12,14.03,2021-08-02 11:21:10
Island County,2020-08-02 00:00:00,0,5,5,0.71,1,3,0,0,0,1,0,11,12.86,2021-08-02 11:21:10
Island County,2020-08-09 00:00:00,0,6,6,0.86,1,1,1,2,1,0,0,18,21.05,2021-08-02 11:21:10
Island County,2020-08-16 00:00:00,0,12,12,1.71,3,5,3,0,1,0,0,17,19.88,2021-08-02 11:21:10
Island County,2020-08-23 00:00:00,0,5,5,0.71,1,2,1,0,1,0,0,7,8.18,2021-08-02 11:21:10
Island County,2020-08-30 00:00:00,0,2,2,0.29,0,0,1,0,0,1,0,14,16.37,2021-08-02 11:21:10
Island County,2020-09-06 00:00:00,0,12,12,1.71,2,5,2,2,1,0,0,22,25.72,2021-08-02 11:21:10
Island County,2020-09-13 00:00:00,0,10,10,1.43,2,3,2,1,1,1,0,31,36.24,2021-08-02 11:21:10
Island County,2020-09-20 00:00:00,3,18,21,3,1,5,6,6,2,1,0,30,35.08,2021-08-02 11:21:10
Island County,2020-09-27 00:00:00,0,9,9,1.29,2,6,1,0,0,0,0,35,40.92,2021-08-02 11:21:10
Island County,2020-10-04 00:00:00,0,26,26,3.71,2,10,6,4,3,1,0,42,49.11,2021-08-02 11:21:10
Island County,2020-10-11 00:00:00,0,16,16,2.29,4,6,3,1,2,0,0,50,58.46,2021-08-02 11:21:10
Island County,2020-10-18 00:00:00,6,28,34,4.86,7,5,8,8,5,1,0,58,67.81,2021-08-02 11:21:10
Island County,2020-10-25 00:00:00,0,24,24,3.43,4,7,2,9,2,0,0,61,71.32,2021-08-02 11:21:10
Island County,2020-11-01 00:00:00,0,37,37,5.29,6,16,4,6,3,2,0,110,128.61,2021-08-02 11:21:10
Island County,2020-11-08 00:00:00,3,70,73,10.43,12,34,12,11,3,1,0,164,191.75,2021-08-02 11:21:10
Island County,2020-11-15 00:00:00,2,89,91,13,12,32,12,15,13,7,0,152,177.72,2021-08-02 11:21:10
Island County,2020-11-22 00:00:00,2,59,61,8.71,8,17,10,13,3,10,0,144,168.36,2021-08-02 11:21:10
Island County,2020-11-29 00:00:00,3,80,83,11.86,7,31,14,12,9,10,0,137,160.18,2021-08-02 11:21:10
Island County,2020-12-06 00:00:00,0,54,54,7.71,9,19,15,8,2,1,0,101,118.09,2021-08-02 11:21:10
Island County,2020-12-13 00:00:00,0,47,47,6.71,3,25,9,4,5,1,0,81,94.7,2021-08-02 11:21:10
Island County,2020-12-20 00:00:00,1,33,34,4.86,0,18,3,8,4,1,0,108,126.27,2021-08-02 11:21:10
Island County,2020-12-27 00:00:00,1,73,74,10.57,8,26,9,16,8,7,0,161,188.24,2021-08-02 11:21:10
Island County,2021-01-03 00:00:00,3,84,87,12.43,10,33,10,20,10,4,0,131,153.16,2021-08-02 11:21:10
Island County,2021-01-10 00:00:00,0,44,44,6.29,8,18,8,5,5,0,0,103,120.43,2021-08-02 11:21:10
Island County,2021-01-17 00:00:00,1,58,59,8.43,6,24,10,5,12,2,0,98,114.58,2021-08-02 11:21:10
Island County,2021-01-24 00:00:00,3,36,39,5.57,3,17,5,10,2,2,0,89,104.06,2021-08-02 11:21:10
Island County,2021-01-31 00:00:00,7,43,50,7.14,8,18,11,10,3,0,0,73,85.35,2021-08-02 11:21:10
Island County,2021-02-07 00:00:00,5,18,23,3.29,2,4,4,8,5,0,0,38,44.43,2021-08-02 11:21:10
Island County,2021-02-14 00:00:00,4,11,15,2.14,1,4,3,6,0,1,0,45,52.61,2021-08-02 11:21:10
Island County,2021-02-21 00:00:00,15,15,30,4.29,5,12,8,3,1,1,0,98,114.58,2021-08-02 11:21:10
Island County,2021-02-28 00:00:00,6,62,68,9.71,9,48,10,0,1,0,0,108,126.27,2021-08-02 11:21:10
Island County,2021-03-07 00:00:00,7,33,40,5.71,6,10,8,7,7,2,0,63,73.66,2021-08-02 11:21:10
Island County,2021-03-14 00:00:00,6,17,23,3.29,5,1,10,7,0,0,0,40,46.77,2021-08-02 11:21:10
Island County,2021-03-21 00:00:00,5,12,17,2.43,3,6,1,5,2,0,0,36,42.09,2021-08-02 11:21:10
Island County,2021-03-28 00:00:00,5,14,19,2.71,5,6,4,4,0,0,0,54,63.14,2021-08-02 11:21:10
Island County,2021-04-04 00:00:00,9,26,35,5,5,11,6,7,4,2,0,69,80.67,2021-08-02 11:21:10
Island County,2021-04-11 00:00:00,13,21,34,4.86,6,16,5,5,2,0,0,96,112.24,2021-08-02 11:21:10
Island County,2021-04-18 00:00:00,24,38,62,8.86,12,22,12,11,5,0,0,116,135.62,2021-08-02 11:21:10
Island County,2021-04-25 00:00:00,18,36,54,7.71,8,20,14,8,4,0,0,103,120.43,2021-08-02 11:21:10
Island County,2021-05-02 00:00:00,26,23,49,7,12,15,9,8,3,2,0,70,81.84,2021-08-02 11:21:10
Island County,2021-05-09 00:00:00,5,16,21,3,1,13,3,4,0,0,0,43,50.27,2021-08-02 11:21:10
Island County,2021-05-16 00:00:00,9,13,22,3.14,0,7,8,6,1,0,0,38,44.43,2021-08-02 11:21:10
Island County,2021-05-23 00:00:00,4,12,16,2.29,2,5,5,3,1,0,0,34,39.75,2021-08-02 11:21:10
Island County,2021-05-30 00:00:00,6,12,18,2.57,3,6,3,3,3,0,0,42,49.11,2021-08-02 11:21:10
Island County,2021-06-06 00:00:00,6,18,24,3.43,5,7,3,6,3,0,0,47,54.95,2021-08-02 11:21:10
Island County,2021-06-13 00:00:00,7,16,23,3.29,5,7,5,4,1,1,0,42,49.11,2021-08-02 11:21:10
Island County,2021-06-20 00:00:00,6,13,19,2.71,2,4,8,3,2,0,0,32,37.41,2021-08-02 11:21:10
Island County,2021-06-27 00:00:00,2,11,13,1.86,2,3,2,3,3,0,0,46,53.78,2021-08-02 11:21:10
Island County,2021-07-04 00:00:00,3,30,33,4.71,7,6,11,4,3,2,0,81,94.7,2021-08-02 11:21:10
Island County,2021-07-11 00:00:00,2,46,48,6.86,7,22,8,7,4,0,0,110,128.61,2021-08-02 11:21:10
Island County,2021-07-18 00:00:00,12,50,62,8.86,7,15,9,19,11,1,0,107,125.1,2021-08-02 11:21:10
Island County,2021-07-25 00:00:00,15,30,45,6.43,7,14,10,9,4,1,0,0,0,2021-08-02 11:21:10
Jefferson County,2020-03-01 00:00:00,0,1,1,0.14,0,0,0,0,1,0,0,7,21.75,2021-08-02 11:21:10
Jefferson County,2020-03-08 00:00:00,0,6,6,0.86,0,1,1,1,3,0,0,14,43.49,2021-08-02 11:21:10
Jefferson County,2020-03-15 00:00:00,0,8,8,1.14,0,3,3,1,1,0,0,16,49.7,2021-08-02 11:21:10
Jefferson County,2020-03-22 00:00:00,0,8,8,1.14,0,1,2,3,2,0,0,13,40.39,2021-08-02 11:21:10
Jefferson County,2020-03-29 00:00:00,0,5,5,0.71,0,0,0,3,1,1,0,6,18.64,2021-08-02 11:21:10
Jefferson County,2020-04-05 00:00:00,0,1,1,0.14,0,0,0,1,0,0,0,1,3.11,2021-08-02 11:21:10
Jefferson County,2020-05-03 00:00:00,0,1,1,0.14,0,0,0,0,0,1,0,1,3.11,2021-08-02 11:21:10
Jefferson County,2020-05-24 00:00:00,0,1,1,0.14,1,0,0,0,0,0,0,1,3.11,2021-08-02 11:21:10
Jefferson County,2020-06-07 00:00:00,0,1,1,0.14,0,0,0,0,1,0,0,2,6.21,2021-08-02 11:21:10
Jefferson County,2020-06-14 00:00:00,0,1,1,0.14,0,0,0,0,1,0,0,6,18.64,2021-08-02 11:21:10
Jefferson County,2020-06-21 00:00:00,0,5,5,0.71,1,0,2,0,2,0,0,8,24.85,2021-08-02 11:21:10
Jefferson County,2020-06-28 00:00:00,0,3,3,0.43,0,2,0,0,1,0,0,6,18.64,2021-08-02 11:21:10
Jefferson County,2020-07-05 00:00:00,0,3,3,0.43,0,0,1,2,0,0,0,9,27.96,2021-08-02 11:21:10
Jefferson County,2020-07-12 00:00:00,0,6,6,0.86,4,1,0,0,1,0,0,6,18.64,2021-08-02 11:21:10
Jefferson County,2020-07-26 00:00:00,0,3,3,0.43,0,0,0,2,1,0,0,5,15.53,2021-08-02 11:21:10
Jefferson County,2020-08-02 00:00:00,0,2,2,0.29,1,0,0,0,1,0,0,8,24.85,2021-08-02 11:21:10
Jefferson County,2020-08-09 00:00:00,0,6,6,0.86,0,0,1,2,1,2,0,12,37.28,2021-08-02 11:21:10
Jefferson County,2020-08-16 00:00:00,0,6,6,0.86,2,2,1,0,1,0,0,9,27.96,2021-08-02 11:21:10
Jefferson County,2020-08-23 00:00:00,0,3,3,0.43,0,0,0,2,1,0,0,3,9.32,2021-08-02 11:21:10
Jefferson County,2020-09-06 00:00:00,0,1,1,0.14,0,0,0,0,1,0,0,1,3.11,2021-08-02 11:21:10
Jefferson County,2020-09-27 00:00:00,0,3,3,0.43,0,1,0,1,1,0,0,8,24.85,2021-08-02 11:21:10
Jefferson County,2020-10-04 00:00:00,0,5,5,0.71,0,0,1,2,2,0,0,7,21.75,2021-08-02 11:21:10
Jefferson County,2020-10-11 00:00:00,0,2,2,0.29,0,1,0,1,0,0,0,7,21.75,2021-08-02 11:21:10
Jefferson County,2020-10-18 00:00:00,0,5,5,0.71,0,0,1,3,1,0,0,8,24.85,2021-08-02 11:21:10
Jefferson County,2020-10-25 00:00:00,0,3,3,0.43,1,0,1,0,0,1,0,12,37.28,2021-08-02 11:21:10
Jefferson County,2020-11-01 00:00:00,0,9,9,1.29,4,0,4,1,0,0,0,32,99.41,2021-08-02 11:21:10
Jefferson County,2020-11-08 00:00:00,0,23,23,3.29,2,3,6,5,6,1,0,50,155.33,2021-08-02 11:21:10
Jefferson County,2020-11-15 00:00:00,0,27,27,3.86,2,2,4,7,8,4,0,44,136.69,2021-08-02 11:21:10
Jefferson County,2020-11-22 00:00:00,0,17,17,2.43,2,5,3,5,2,0,0,38,118.05,2021-08-02 11:21:10
Jefferson County,2020-11-29 00:00:00,0,21,21,3,6,5,4,3,1,2,0,31,96.3,2021-08-02 11:21:10
Jefferson County,2020-12-06 00:00:00,0,10,10,1.43,3,2,2,3,0,0,0,19,59.02,2021-08-02 11:21:10
Jefferson County,2020-12-13 00:00:00,0,9,9,1.29,1,2,1,1,2,2,0,21,65.24,2021-08-02 11:21:10
Jefferson County,2020-12-20 00:00:00,1,11,12,1.71,5,1,2,2,2,0,0,30,93.2,2021-08-02 11:21:10
Jefferson County,2020-12-27 00:00:00,0,18,18,2.57,1,3,2,3,7,2,0,40,124.26,2021-08-02 11:21:10
Jefferson County,2021-01-03 00:00:00,0,22,22,3.14,4,3,2,11,1,1,0,40,124.26,2021-08-02 11:21:10
Jefferson County,2021-01-10 00:00:00,1,17,18,2.57,3,4,6,2,3,0,0,26,80.77,2021-08-02 11:21:10
Jefferson County,2021-01-17 00:00:00,0,8,8,1.14,1,4,3,0,0,0,0,34,105.62,2021-08-02 11:21:10
Jefferson County,2021-01-24 00:00:00,0,26,26,3.71,15,2,4,1,4,0,0,39,121.16,2021-08-02 11:21:10
Jefferson County,2021-01-31 00:00:00,0,13,13,1.86,1,10,0,2,0,0,0,20,62.13,2021-08-02 11:21:10
Jefferson County,2021-02-07 00:00:00,0,7,7,1,2,0,1,4,0,0,0,9,27.96,2021-08-02 11:21:10
Jefferson County,2021-02-14 00:00:00,0,2,2,0.29,0,0,0,1,0,1,0,7,21.75,2021-08-02 11:21:10
Jefferson County,2021-02-21 00:00:00,0,5,5,0.71,1,2,1,0,1,0,0,5,15.53,2021-08-02 11:21:10
Jefferson County,2021-03-07 00:00:00,0,1,1,0.14,0,1,0,0,0,0,0,8,24.85,2021-08-02 11:21:10
Jefferson County,2021-03-14 00:00:00,0,7,7,1,4,2,0,1,0,0,0,7,21.75,2021-08-02 11:21:10
Jefferson County,2021-03-28 00:00:00,1,7,8,1.14,1,2,1,4,0,0,0,18,55.92,2021-08-02 11:21:10
Jefferson County,2021-04-04 00:00:00,0,10,10,1.43,2,4,4,0,0,0,0,24,74.56,2021-08-02 11:21:10
Jefferson County,2021-04-11 00:00:00,0,14,14,2,3,0,4,7,0,0,0,23,71.45,2021-08-02 11:21:10
Jefferson County,2021-04-18 00:00:00,0,9,9,1.29,0,3,1,4,1,0,0,20,62.13,2021-08-02 11:21:10
Jefferson County,2021-04-25 00:00:00,1,10,11,1.57,0,4,2,3,1,1,0,21,65.24,2021-08-02 11:21:10
Jefferson County,2021-05-02 00:00:00,0,10,10,1.43,3,2,1,2,2,0,0,16,49.7,2021-08-02 11:21:10
Jefferson County,2021-05-09 00:00:00,0,6,6,0.86,2,1,0,2,1,0,0,9,27.96,2021-08-02 11:21:10
Jefferson County,2021-05-16 00:00:00,0,3,3,0.43,0,0,1,2,0,0,0,3,9.32,2021-08-02 11:21:10
Jefferson County,2021-05-30 00:00:00,1,4,5,0.71,1,0,0,2,2,0,0,19,59.02,2021-08-02 11:21:10
Jefferson County,2021-06-06 00:00:00,3,11,14,2,2,2,5,1,3,1,0,22,68.34,2021-08-02 11:21:10
Jefferson County,2021-06-13 00:00:00,1,7,8,1.14,2,3,1,0,2,0,0,14,43.49,2021-08-02 11:21:10
Jefferson County,2021-06-20 00:00:00,0,6,6,0.86,0,2,1,3,0,0,0,12,37.28,2021-08-02 11:21:10
Jefferson County,2021-06-27 00:00:00,0,6,6,0.86,2,0,1,2,0,1,0,16,49.7,2021-08-02 11:21:10
Jefferson County,2021-07-04 00:00:00,5,5,10,1.43,5,1,3,0,1,0,0,17,52.81,2021-08-02 11:21:10
Jefferson County,2021-07-11 00:00:00,0,7,7,1,3,0,2,0,2,0,0,23,71.45,2021-08-02 11:21:10
Jefferson County,2021-07-18 00:00:00,3,13,16,2.29,3,4,5,1,3,0,0,39,121.16,2021-08-02 11:21:10
Jefferson County,2021-07-25 00:00:00,6,17,23,3.29,7,4,6,4,2,0,0,0,0,2021-08-02 11:21:10
King County,2020-02-16 00:00:00,0,2,2,0.29,0,0,0,0,1,1,0,32,1.42,2021-08-02 11:21:10
King County,2020-02-23 00:00:00,0,30,30,4.29,2,2,6,8,8,4,0,186,8.23,2021-08-02 11:21:10
King County,2020-03-01 00:00:00,0,156,156,22.29,0,14,21,30,40,51,0,663,29.33,2021-08-02 11:21:10
King County,2020-03-08 00:00:00,0,507,507,72.43,12,75,100,103,131,86,0,1321,58.43,2021-08-02 11:21:10
King County,2020-03-15 00:00:00,0,814,814,116.29,8,166,189,216,141,94,0,1936,85.63,2021-08-02 11:21:10
King County,2020-03-22 00:00:00,0,1122,1122,160.29,13,231,283,313,164,118,0,2335,103.28,2021-08-02 11:21:10
King County,2020-03-29 00:00:00,0,1213,1213,173.29,46,258,272,332,189,115,1,2153,95.23,2021-08-02 11:21:10
King County,2020-04-05 00:00:00,0,940,940,134.29,27,195,222,263,133,99,1,1719,76.04,2021-08-02 11:21:10
King County,2020-04-12 00:00:00,0,779,779,111.29,42,167,200,208,94,68,0,1432,63.34,2021-08-02 11:21:10
King County,2020-04-19 00:00:00,0,653,653,93.29,29,173,147,168,82,54,0,1297,57.37,2021-08-02 11:21:10
King County,2020-04-26 00:00:00,0,644,644,92,40,172,159,154,68,51,0,1156,51.13,2021-08-02 11:21:10
King County,2020-05-03 00:00:00,0,512,512,73.14,48,139,152,93,41,39,0,958,42.37,2021-08-02 11:21:10
King County,2020-05-10 00:00:00,0,446,446,63.71,54,118,109,87,49,29,0,785,34.72,2021-08-02 11:21:10
King County,2020-05-17 00:00:00,0,339,339,48.43,46,90,88,63,27,25,0,677,29.95,2021-08-02 11:21:10
King County,2020-05-24 00:00:00,0,338,338,48.29,38,98,98,60,20,24,0,631,27.91,2021-08-02 11:21:10
King County,2020-05-31 00:00:00,0,293,293,41.86,47,90,75,54,16,10,1,628,27.78,2021-08-02 11:21:10
King County,2020-06-07 00:00:00,0,335,335,47.86,36,132,60,42,39,26,0,828,36.62,2021-08-02 11:21:10
King County,2020-06-14 00:00:00,0,493,493,70.43,66,181,129,77,22,18,0,1382,61.13,2021-08-02 11:21:10
King County,2020-06-21 00:00:00,0,889,889,127,152,378,192,109,36,22,0,2047,90.54,2021-08-02 11:21:10
King County,2020-06-28 00:00:00,0,1158,1158,165.43,230,541,182,141,42,22,0,2347,103.81,2021-08-02 11:21:10
King County,2020-07-05 00:00:00,3,1186,1189,169.86,193,480,254,175,68,18,1,2430,107.48,2021-08-02 11:21:10
King County,2020-07-12 00:00:00,28,1213,1241,177.29,191,458,298,202,62,29,1,2426,107.31,2021-08-02 11:21:10
King County,2020-07-19 00:00:00,19,1166,1185,169.29,182,417,265,225,74,22,0,2289,101.25,2021-08-02 11:21:10
King County,2020-07-26 00:00:00,31,1073,1104,157.71,215,329,251,166,93,47,3,2090,92.45,2021-08-02 11:21:10
King County,2020-08-02 00:00:00,11,975,986,140.86,221,277,226,171,66,25,0,2003,88.6,2021-08-02 11:21:10
King County,2020-08-09 00:00:00,23,994,1017,145.29,178,299,268,171,67,34,0,1830,80.94,2021-08-02 11:21:10
King County,2020-08-16 00:00:00,22,791,813,116.14,149,252,199,126,67,20,0,1636,72.36,2021-08-02 11:21:10
King County,2020-08-23 00:00:00,18,805,823,117.57,176,253,185,142,54,13,0,1506,66.61,2021-08-02 11:21:10
King County,2020-08-30 00:00:00,24,659,683,97.57,124,244,149,103,43,20,0,1265,55.95,2021-08-02 11:21:10
King County,2020-09-06 00:00:00,7,575,582,83.14,131,185,129,90,36,11,0,1144,50.6,2021-08-02 11:21:10
King County,2020-09-13 00:00:00,7,555,562,80.29,91,207,123,106,24,11,0,1246,55.11,2021-08-02 11:21:10
King County,2020-09-20 00:00:00,5,679,684,97.71,100,234,174,125,38,13,0,1743,77.1,2021-08-02 11:21:10
King County,2020-09-27 00:00:00,17,1042,1059,151.29,259,328,220,162,69,21,0,2118,93.68,2021-08-02 11:21:10
King County,2020-10-04 00:00:00,20,1039,1059,151.29,217,336,270,150,65,18,3,2126,94.04,2021-08-02 11:21:10
King County,2020-10-11 00:00:00,21,1046,1067,152.43,199,352,283,162,59,12,0,2460,108.81,2021-08-02 11:21:10
King County,2020-10-18 00:00:00,23,1370,1393,199,219,486,345,218,92,33,0,3401,150.43,2021-08-02 11:21:10
King County,2020-10-25 00:00:00,35,1973,2008,286.86,360,737,490,289,107,25,0,5174,228.86,2021-08-02 11:21:10
King County,2020-11-01 00:00:00,44,3122,3166,452.29,531,1148,761,519,167,38,2,7582,335.37,2021-08-02 11:21:10
King County,2020-11-08 00:00:00,54,4362,4416,630.86,720,1524,1119,684,277,92,0,9695,428.83,2021-08-02 11:21:10
King County,2020-11-15 00:00:00,57,5222,5279,754.14,837,1764,1371,870,320,116,1,9819,434.32,2021-08-02 11:21:10
King County,2020-11-22 00:00:00,28,4512,4540,648.57,685,1482,1134,825,295,117,2,9707,429.36,2021-08-02 11:21:10
King County,2020-11-29 00:00:00,55,5112,5167,738.14,853,1586,1243,903,400,181,1,9772,432.24,2021-08-02 11:21:10
King County,2020-12-06 00:00:00,104,4501,4605,657.86,720,1468,1095,794,359,166,3,8567,378.94,2021-08-02 11:21:10
King County,2020-12-13 00:00:00,119,3843,3962,566,567,1213,963,737,323,158,1,6982,308.83,2021-08-02 11:21:10
King County,2020-12-20 00:00:00,106,2914,3020,431.43,462,890,704,593,260,110,1,6945,307.19,2021-08-02 11:21:10
King County,2020-12-27 00:00:00,114,3811,3925,560.71,625,1231,964,700,278,125,2,8334,368.63,2021-08-02 11:21:10
King County,2021-01-03 00:00:00,198,4211,4409,629.86,699,1533,1065,702,281,126,3,7427,328.51,2021-08-02 11:21:10
King County,2021-01-10 00:00:00,73,2945,3018,431.14,506,942,707,534,232,97,0,5489,242.79,2021-08-02 11:21:10
King County,2021-01-17 00:00:00,90,2381,2471,353,430,799,568,437,150,86,1,4582,202.67,2021-08-02 11:21:10
King County,2021-01-24 00:00:00,134,1977,2111,301.57,360,579,528,396,178,68,2,3999,176.88,2021-08-02 11:21:10
King County,2021-01-31 00:00:00,177,1711,1888,269.71,376,546,457,336,133,40,0,3200,141.54,2021-08-02 11:21:10
King County,2021-02-07 00:00:00,98,1214,1312,187.43,248,401,281,232,112,38,0,2430,107.48,2021-08-02 11:21:10
King County,2021-02-14 00:00:00,105,1013,1118,159.71,175,368,272,204,85,13,1,2230,98.64,2021-08-02 11:21:10
King County,2021-02-21 00:00:00,99,1013,1112,158.86,205,354,290,178,69,13,3,2230,98.64,2021-08-02 11:21:10
King County,2021-02-28 00:00:00,142,976,1118,159.71,223,372,272,183,50,18,0,2390,105.71,2021-08-02 11:21:10
King County,2021-03-07 00:00:00,148,1124,1272,181.71,284,373,327,202,67,17,2,2788,123.32,2021-08-02 11:21:10
King County,2021-03-14 00:00:00,152,1364,1516,216.57,308,495,381,254,64,14,0,3745,165.65,2021-08-02 11:21:10
King County,2021-03-21 00:00:00,241,1988,2229,318.43,478,806,513,327,83,21,1,4530,200.37,2021-08-02 11:21:10
King County,2021-03-28 00:00:00,259,2042,2301,328.71,495,812,545,362,71,16,0,4711,208.38,2021-08-02 11:21:10
King County,2021-04-04 00:00:00,300,2110,2410,344.29,514,894,573,341,63,25,0,5326,235.58,2021-08-02 11:21:10
King County,2021-04-11 00:00:00,312,2604,2916,416.57,625,1043,725,427,71,25,0,5940,262.74,2021-08-02 11:21:10
King County,2021-04-18 00:00:00,325,2699,3024,432,674,1026,795,415,86,26,2,5916,261.68,2021-08-02 11:21:10
King County,2021-04-25 00:00:00,226,2666,2892,413.14,714,940,720,416,79,23,0,5199,229.96,2021-08-02 11:21:10
King County,2021-05-02 00:00:00,195,2112,2307,329.57,623,735,555,318,49,27,0,3932,173.92,2021-08-02 11:21:10
